Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_24_913.jpg,0,1,0,4.587911,117.8285,101.6465,1.496214,30.26538,-0.001288624
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_24_964.jpg,0,1,0,4.611423,118.0683,101.785,1.499475,30.22833,-0.001239357
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_013.jpg,0,1,0,4.647182,118.2292,101.8778,1.496683,30.20045,-0.001289798
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_069.jpg,0,1,0,4.67056,118.4722,102.0178,1.500721,30.16364,-0.001335547
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_113.jpg,0,1,0,4.706013,118.6353,102.1116,1.502048,30.14045,-0.001812277
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_163.jpg,0,1,0,4.72945,118.8815,102.2531,1.500038,30.10701,-0.001374299
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_220.jpg,0,1,0,4.764213,119.1296,102.3956,1.507509,30.07355,-0.001393787
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_263.jpg,0,1,0,4.787543,119.2961,102.491,1.504989,30.04801,-0.001783348
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_313.jpg,0,1,0,4.822828,119.4633,102.5868,1.49899,30.02424,-0.0013838
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_356.jpg,0,1,0,4.834324,119.6314,102.683,1.497472,30.00093,-0.001399119
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_396.jpg,-1.566258,1,0,4.86873,119.8854,102.828,1.50266,29.93387,-0.001155286
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_446.jpg,-4.540713,1,0,4.89151,120.0562,102.9244,1.509443,29.74173,-0.0003916444
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_491.jpg,-6.967925,1,0,4.914003,120.2283,103.0201,1.51072,29.378,-0.0001404946
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_530.jpg,-9.610076,1,0,4.936575,120.4019,103.1147,1.504486,28.81699,0.0006625433
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_580.jpg,-12.56701,1,0,4.967938,120.6656,103.2531,1.479576,27.59274,359.9644
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_627.jpg,-13.59381,1,0,4.988398,120.8432,103.3421,1.414379,26.51412,359.9062
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_679.jpg,-15,1,0,5.00762,121.1121,103.4689,1.217516,24.48337,359.7592
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_731.jpg,-15,1,0,5.016189,121.2923,103.5484,1.026699,23.07472,359.6239
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_780.jpg,-15,1,0,5.009117,121.565,103.6589,0.6869038,20.96477,359.3157
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_830.jpg,-15,0.8516698,0,5.006375,121.7472,103.7275,0.3865256,19.50243,359.1009
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_880.jpg,-15,0.6862847,0,5.005203,122.0224,103.821,359.8814,17.35394,358.6982
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_930.jpg,-15,0.5518568,0,5.00135,122.2088,103.8809,359.6722,16.12271,358.5113
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_25_987.jpg,-15,0.3829026,0,4.99101,122.4928,103.9675,359.578,14.34017,358.4238
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_030.jpg,-15,0.2499115,0,4.980887,122.6845,104.021,359.6114,13.12119,358.4218
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_080.jpg,-12.01614,0.1007183,0,4.961751,122.9753,104.0944,359.7848,11.27138,358.5124
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_130.jpg,-11.03672,0,0,4.949485,123.1712,104.1392,359.9836,10.07905,358.6647
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_180.jpg,-14.04563,0,0,4.923454,123.4616,104.1931,0.03165515,8.352356,358.8289
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_230.jpg,-15,0,0,4.9052,123.6545,104.2207,359.9857,7.097038,358.8444
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_280.jpg,-15,0,0,4.878781,123.9446,104.2525,359.9673,5.160423,358.7765
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_330.jpg,-15,0,0,4.862126,124.1384,104.2681,0.002152096,3.849693,358.7095
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_380.jpg,-15,0,0,4.841539,124.4274,104.2857,359.9914,1.874031,358.6962
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_430.jpg,-12.974,0,0,4.830914,124.62,104.2926,0.01212097,0.5805588,358.7158
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_480.jpg,-9.982947,0,0,4.804392,124.9072,104.2972,359.9923,358.8142,358.8252
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_530.jpg,-6.904282,0,0,4.783247,125.0981,104.2943,359.9904,357.9039,358.8778
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_580.jpg,-3.994317,0,0,4.765913,125.3831,104.284,359.9702,356.8973,358.8976
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_630.jpg,-1.020785,0,0,4.753961,125.5727,104.2746,359.9658,356.4737,358.9007
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_680.jpg,0,0,0,4.736386,125.8563,104.259,359.9619,356.1847,358.9277
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_730.jpg,0,0,0,4.725397,126.0449,104.2479,359.963,356.1155,358.9601
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_780.jpg,0,0,0,4.709146,126.3268,104.2302,359.9561,356.0802,359.0162
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_830.jpg,3.000388,0,0,4.698542,126.514,104.2185,359.9376,356.1396,359.0673
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_880.jpg,6.004403,0,0,4.682159,126.7937,104.2032,359.8853,356.5497,359.2071
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_930.jpg,9.000874,0,0,4.670747,126.9795,104.1955,359.8351,357.0714,359.3574
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_26_980.jpg,11.9915,0,0,4.651659,127.257,104.1892,359.738,358.2897,359.6983
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_030.jpg,12.03026,0,0,4.63777,127.4412,104.1892,359.6642,359.3326,0.006375864
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_080.jpg,9.032503,0,0,4.618821,127.7168,104.1933,359.5854,0.8339386,0.4986119
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_130.jpg,6.004351,0,0,4.605445,127.9005,104.1976,359.5809,1.664001,0.7972468
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_180.jpg,6.982038,0,0,4.586915,128.177,104.2061,359.6833,2.605431,1.147629
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_230.jpg,9.992792,0,0,4.574716,128.3621,104.2132,359.8356,3.258202,1.279075
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_280.jpg,12.98287,0,0,4.558717,128.6382,104.2276,0.05738331,4.606689,1.290092
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_329.jpg,15,0,0,4.531202,128.8182,104.2413,0.04189137,5.716156,1.251143
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_380.jpg,11.9926,0,0,4.511024,129.0852,104.2685,359.9437,7.405602,1.126719
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_430.jpg,11.04245,0,0,4.492643,129.2623,104.2934,359.92,8.441475,1.125541
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_480.jpg,11.07771,0,0,4.474787,129.5272,104.3371,359.9555,9.921783,1.154889
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_530.jpg,8.966534,0,0,4.461543,129.7031,104.3697,0.009419098,10.87538,1.175723
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_579.jpg,6.074957,0,0,4.443859,129.964,104.4209,-0.004164228,12.12177,1.117219
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_629.jpg,3.073201,0,0,4.431922,130.1367,104.4579,359.9788,12.73229,1.082713
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_688.jpg,0.07433508,0,0,4.416099,130.3948,104.5159,359.9601,13.22484,1.037487
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_730.jpg,0,0,0,4.405937,130.5661,104.5553,359.9431,13.35751,1.006608
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_780.jpg,0.9887025,0,0,4.390639,130.8221,104.6151,359.9123,13.44987,0.9549004
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_830.jpg,-2.031238,0,0,4.380672,130.9922,104.655,359.8875,13.45188,0.9072589
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_880.jpg,-5.016078,0,0,4.365396,131.2467,104.7128,359.8309,13.14111,0.7788386
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_930.jpg,-8.005038,0,0,4.354721,131.4162,104.7491,359.7796,12.68298,0.6418974
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_27_980.jpg,-11.0452,0,0,4.33682,131.6702,104.7985,359.6837,11.54455,0.3273934
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_031.jpg,-14.0332,0,0,4.32377,131.8394,104.827,359.611,10.49571,0.03280864
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_079.jpg,-15,0,0,4.300947,132.0935,104.8629,359.5312,8.546478,359.4917
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_130.jpg,-15,0,0,4.285093,132.2634,104.8833,359.5413,7.191658,359.1303
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_180.jpg,-15,0,0,4.261969,132.5195,104.9092,359.676,5.193108,358.6407
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_230.jpg,-15,0,0,4.249189,132.6911,104.9241,359.856,3.7659,358.4406
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_271.jpg,-15,0,0,4.234983,132.8633,104.936,0.0960848,2.258308,358.3207
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_313.jpg,-15,0,0,4.215496,133.0316,104.9452,0.1270474,0.75811,358.3394
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_363.jpg,-15,0,0,4.202586,133.2803,104.9501,0.0003401754,358.4954,358.4026
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_413.jpg,-15,0,0,4.182917,133.4458,104.9478,359.9267,357.0254,358.4927
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_463.jpg,-13.98109,0,0,4.169019,133.695,104.936,359.9669,354.9875,358.7336
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_513.jpg,-14.00002,0,0,4.111215,133.8591,104.92,0.002285179,353.7222,358.8152
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_563.jpg,-15,0,0,4.095722,134.1016,104.8861,359.9896,351.6395,358.8339
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_613.jpg,-15,0,0,4.079267,134.2616,104.8587,359.9651,350.23,358.8188
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_663.jpg,-15,0,0,4.065965,134.5005,104.8098,0.007934066,348.109,358.7774
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_713.jpg,-15,0,0,4.047398,134.6578,104.7742,0.001755092,346.6673,358.8028
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_763.jpg,-15,0,0,4.026064,134.8907,104.713,359.9901,344.4951,358.8301
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_813.jpg,-15,0,0,4.014743,135.0436,104.667,359.9724,343.064,358.813
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_863.jpg,-15,0,0,3.994492,135.2704,104.59,0.01701251,340.9171,358.7614
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_913.jpg,-15,0,0,3.976326,135.4192,104.5359,0.0007423562,339.4668,358.7783
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_28_963.jpg,-15,0,0,3.955315,135.6386,104.4479,359.9861,337.2765,358.8165
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_014.jpg,-15,0,0,3.938361,135.782,104.3844,359.9653,335.8505,358.8213
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_062.jpg,-15,0,0,3.923453,135.9934,104.281,0.01232726,333.7148,358.7779
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_112.jpg,-15,0,0,3.909383,136.1318,104.2097,0.007088456,332.2654,358.8013
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_162.jpg,-15,0,0,3.887994,136.3344,104.0971,359.9632,330.1238,358.8669
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_224.jpg,-15,0,0,3.872068,136.5304,103.974,359.9816,327.9733,358.7951
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_263.jpg,-13.96419,0,0,3.854943,136.6587,103.8885,0.01654843,326.5416,358.7415
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_312.jpg,-11.35002,0,0,3.842216,136.7851,103.8024,0.008167946,325.1921,358.7681
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_369.jpg,-8.342825,0,0,3.825909,136.9712,103.6702,359.9638,323.5405,358.8965
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_418.jpg,-5.344917,0,0,3.814977,137.1526,103.5319,359.956,322.4001,358.9433
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_463.jpg,-2.359121,0,0,3.801716,137.2721,103.4385,359.9498,321.905,358.9598
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_512.jpg,0,0,0,3.788589,137.3912,103.345,359.9433,321.6204,358.9863
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_568.jpg,0,0,0,3.779904,137.5691,103.2048,359.9265,321.4587,359.0438
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_612.jpg,0,0,0,3.771366,137.6871,103.1114,359.9099,321.4244,359.0896
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_669.jpg,0,0,0,3.758604,137.8631,102.9715,359.8737,321.407,359.1661
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_719.jpg,0,0,0,3.750235,138.0384,102.8321,359.828,321.4047,359.2565
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_762.jpg,0,0,0,3.737627,138.1548,102.7394,359.7927,321.4059,359.3234
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_812.jpg,0,0,0,3.729122,138.2709,102.6469,359.7542,321.4072,359.3933
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_862.jpg,0,0,0,3.71663,138.4443,102.5086,359.6867,321.4071,359.4981
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_912.jpg,0,0,0,3.70819,138.5598,102.4167,359.6478,321.4118,359.5806
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_29_963.jpg,0,0,0,3.695519,138.7322,102.2791,359.5815,321.4135,359.6954
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_013.jpg,0,0,0,3.687202,138.8467,102.1877,359.5341,321.4135,359.7688
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_063.jpg,-1.002319,0,0,3.674727,139.0179,102.0508,359.4603,321.3949,359.8705
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_112.jpg,-4.0342,0,0,3.661467,139.1315,101.9591,359.4281,321.2719,359.9332
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_163.jpg,-6.019987,0,0,3.652149,139.299,101.8193,359.3736,320.6857,359.9354
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_214.jpg,-3.011319,0,0,3.638735,139.4097,101.7254,359.3497,320.2188,359.9227
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_262.jpg,-5.135735,0,0,3.629905,139.5744,101.5834,359.3266,319.5512,359.8777
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_313.jpg,-6.150422,0,0,3.61655,139.6824,101.4876,359.3092,319.0394,359.8064
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_362.jpg,-9.121592,0,0,3.605538,139.8422,101.3414,359.3252,318.0257,359.6657
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_412.jpg,-10.13313,0,0,3.594995,139.9463,101.2419,359.348,317.1694,359.5256
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_463.jpg,-11.10948,0,0,3.578697,140.1002,101.0901,359.4456,315.8031,359.3153
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_513.jpg,-11.049,0,0,3.56178,140.2017,100.9868,359.586,314.8692,359.2069
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_563.jpg,-9.007254,0,0,3.546534,140.3506,100.8283,359.8693,313.4709,359.0508
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_613.jpg,-8.949007,0,0,3.535486,140.4466,100.7207,0.0495319,312.5057,358.9054
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_663.jpg,-5.963655,0,0,3.524801,140.5878,100.5616,0.1449012,311.2065,358.8269
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_713.jpg,-6.002264,0,0,3.519289,140.6797,100.4569,0.07944062,310.3991,358.8822
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_763.jpg,-2.982648,0,0,3.506431,140.813,100.2985,359.9058,309.562,358.9607
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_813.jpg,0,0,0,3.498399,140.9012,100.1919,359.8221,309.2716,359.022
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_863.jpg,0,0,0,3.485334,141.0334,100.0317,359.7447,309.1223,359.1592
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_912.jpg,3.026236,0,0,3.472422,141.1216,99.92505,359.7106,309.166,359.2744
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_30_962.jpg,6.025324,0,0,3.46346,141.255,99.76716,359.6425,309.6366,359.4969
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_019.jpg,7.961075,0,0,3.453915,141.391,99.61281,359.5631,310.5703,359.8068
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_062.jpg,6.25896,0,0,3.439714,141.4826,99.51147,359.5099,311.2594,0.04100743
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_112.jpg,3.241551,0,0,3.431591,141.5744,99.41074,359.4589,311.8244,0.2714563
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_163.jpg,0.2486891,0,0,3.418828,141.7114,99.25862,359.4412,312.2701,0.515865
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_213.jpg,0,0,0,3.4103,141.8025,99.15691,359.4574,312.3662,0.6279225
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_262.jpg,0,0,0,3.396873,141.9394,99.00385,359.5447,312.3905,0.7165879
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_313.jpg,0,0,0,3.387132,142.0309,98.90162,359.6479,312.3675,0.7226667
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_363.jpg,0,0,0,3.374747,142.1684,98.74976,359.782,312.3538,0.7396239
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_412.jpg,0,0,0,3.367229,142.2597,98.64903,359.8604,312.3478,0.7381944
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_463.jpg,0,0,0,3.355966,142.3961,98.49885,359.9495,312.345,0.7283297
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_514.jpg,0,0,0,3.348589,142.4867,98.39926,359.9908,312.3444,0.7145742
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_563.jpg,-0.102466,0,0,3.337497,142.6214,98.25025,0.02620522,312.2684,0.6711025
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_613.jpg,0,0,0,3.330179,142.7108,98.1515,0.03062836,312.2439,0.6361883
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_31_662.jpg,0,0,0,3.319268,142.8444,98.00412,0.01705776,312.2315,0.5793367
